phase,signature,dataset,model_type,width_factor,depth,poison_ratio,poison_type,alpha,data_ordering,aggregator,batch_size,mean_test_acc,std_test_acc,mean_test_loss,std_test_loss,mean_val_acc,std_val_acc,mean_val_loss,std_val_loss,num_parameters,best_epoch,seed
exp1_vary_width,mnist|lr|1|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,1,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1032,0.0,2.303081898880005,0.0,0.1401666666666666,0.0,2.9222633883158364,0.0,819,0,42
exp1_vary_width,mnist|cnn|64|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,64,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.8008,0.0,1.3711046546936034,0.0,0.8058333333333333,0.0,1.506754995028178,0.0,502538,9,42
exp1_vary_width,mnist|lr|1|16|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,1,16,0.8125,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.33046305847168,0.0,0.1036666666666666,0.0,2.3306560910542804,0.0,867,0,42
exp1_vary_width,mnist|cnn|64|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,64,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.8326,0.0,1.3380304553985596,0.0,0.8318333333333333,0.0,1.342179590543111,0.0,502538,30,42
exp1_vary_width,mnist|cnn|64|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,64,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.6252,0.0,1.8455189947128297,0.0,0.6638333333333334,0.0,1.9177930949529007,0.0,502538,1,42
exp1_vary_width,mnist|lr|1|16|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,1,16,0.8125,random_noise,100.0,shuffle,fedavg,128,0.0892,0.0,2.3333674896240235,0.0,0.1036666666666666,0.0,2.334241317113241,0.0,867,1,42
exp1_vary_width,cifar10|cnn|16|1|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,1,0.8125,label_flip,100.0,shuffle,fedavg,128,0.3627,0.0,1.989789302825928,0.0,0.369,0.0,2.0011213611602785,0.0,164330,9,42
exp1_vary_width,cifar10|cnn|16|1|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,1,0.8125,random_noise,100.0,shuffle,fedavg,128,0.361,0.0,1.9895944271087649,0.0,0.363,0.0,1.999159328079224,0.0,164330,10,42
exp1_vary_width,mnist|lr|1|16|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,1,16,0.875,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.33046305847168,0.0,0.1036666666666666,0.0,2.3306560910542804,0.0,867,0,42
exp1_vary_width,cifar10|cnn|16|1|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,1,0.875,label_flip,100.0,shuffle,fedavg,128,0.3627,0.0,1.989789302825928,0.0,0.369,0.0,2.0011213611602785,0.0,164330,9,42
exp1_vary_width,mnist|lr|1|16|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,1,16,0.875,random_noise,100.0,shuffle,fedavg,128,0.0892,0.0,2.3333674896240235,0.0,0.1036666666666666,0.0,2.334241317113241,0.0,867,1,42
exp1_vary_width,cifar10|cnn|16|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.361,0.0,1.9895944271087649,0.0,0.363,0.0,1.999159328079224,0.0,164330,10,42
exp1_vary_width,cifar10|cnn|16|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.2593,0.0,2.1444105159759523,0.0,0.26,0.0,2.155437263488769,0.0,164330,4,42
exp1_vary_width,mnist|lr|1|16|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,1,16,0.9375,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.32989379196167,0.0,0.1036666666666666,0.0,2.330191954930624,0.0,867,0,42
exp1_vary_width,cifar10|cnn|16|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.2541,0.0,2.147319186019897,0.0,0.2566,0.0,2.152873348236084,0.0,164330,3,42
exp1_vary_width,mnist|lr|1|16|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,1,16,0.9375,random_noise,100.0,shuffle,fedavg,128,0.0892,0.0,2.333276131439209,0.0,0.1016666666666666,0.0,3552864.1193333333,0.0,867,2,42
exp1_vary_width,cifar10|lr|64|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3137196563720703,0.0,0.11,0.0,2.3882462272644043,0.0,467594,4,42
exp1_vary_width,cifar10|lr|64|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.313674550628662,0.0,0.105,0.0,2.4181213985443115,0.0,467594,5,42
exp1_vary_width,mnist|lr|1|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,1,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.0974,0.0,2.304009884262085,0.0,0.1036666666666666,0.0,2.30557519976298,0.0,1059,2,42
exp1_vary_width,cifar10|lr|64|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3137196563720703,0.0,0.11,0.0,2.3882462272644043,0.0,467594,4,42
exp1_vary_width,cifar10|lr|64|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.313674550628662,0.0,0.105,0.0,2.4181213985443115,0.0,467594,5,42
exp1_vary_width,mnist|lr|1|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,1,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1009,0.0,2.3033085094451904,0.0,0.1036666666666666,0.0,2.3048369197845457,0.0,1059,2,42
exp1_vary_width,cifar10|lr|64|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.313717160797119,0.0,0.1036,0.0,2.3388563556671143,0.0,467594,2,42
exp1_vary_width,mnist|lr|1|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,1,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.0974,0.0,2.304009884262085,0.0,0.1036666666666666,0.0,2.30557519976298,0.0,1059,2,42
exp1_vary_width,cifar10|lr|64|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.313672023010254,0.0,0.105,0.0,2.337377373504639,0.0,467594,2,42
exp1_vary_width,cifar10|cnn|64|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,64,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.369,0.0,1.9940373414993289,0.0,0.381,0.0,2.02752717628479,0.0,154058,9,42
exp1_vary_width,mnist|lr|1|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,1,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.1009,0.0,2.3033085094451904,0.0,0.1036666666666666,0.0,2.3048369197845457,0.0,1059,2,42
exp1_vary_width,cifar10|cnn|64|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,64,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.3906,0.0,1.9769472049713133,0.0,0.4112,0.0,1.9994249408721925,0.0,154058,8,42
exp1_vary_width,cifar10|cnn|64|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,64,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.369,0.0,1.9940373414993289,0.0,0.381,0.0,2.02752717628479,0.0,154058,9,42
exp1_vary_width,mnist|lr|1|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,1,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.0974,0.0,2.3042642135620115,0.0,0.0995,0.0,2.306002508163452,0.0,1059,2,42
exp1_vary_width,cifar10|cnn|64|4|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,64,4,0.875,random_noise,100.0,shuffle,fedavg,128,0.3906,0.0,1.9769472049713133,0.0,0.4112,0.0,1.9994249408721925,0.0,154058,8,42
exp1_vary_width,mnist|lr|1|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,1,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1009,0.0,2.303369104385376,0.0,0.0993333333333333,0.0,2.302993209838867,0.0,1059,7,42
exp1_vary_width,cifar10|cnn|64|4|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,64,4,0.9375,label_flip,100.0,shuffle,fedavg,128,0.2732,0.0,2.132322004699707,0.0,0.2836,0.0,2.144562585067749,0.0,154058,8,42
exp1_vary_width,cifar10|cnn|64|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,64,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.2732,0.0,2.1206956356048585,0.0,0.3066,0.0,2.129683285522461,0.0,154058,6,42
exp1_vary_width,mnist|cnn|1|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,1,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.3772,0.0,2.118765309524536,0.0,0.4671666666666667,0.0,2.120161609013876,0.0,548,6,42
exp1_vary_width,cifar10|cnn|16|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3101799182891845,0.0,0.1002,0.0,2.310993836975097,0.0,148826,0,42
exp1_vary_width,mnist|cnn|1|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,1,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.4863,0.0,2.109145090103149,0.0,0.4888333333333333,0.0,2.1088625469207765,0.0,548,5,42
exp1_vary_width,cifar10|cnn|16|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3101877754211424,0.0,0.1002,0.0,2.3110016231536865,0.0,148826,0,42
exp1_vary_width,cifar10|cnn|16|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3101799182891845,0.0,0.1002,0.0,2.310993836975097,0.0,148826,0,42
exp1_vary_width,mnist|cnn|1|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,1,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.3772,0.0,2.118765309524536,0.0,0.4671666666666667,0.0,2.120161609013876,0.0,548,6,42
exp1_vary_width,cifar10|cnn|16|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3101877754211424,0.0,0.1002,0.0,2.3110016231536865,0.0,148826,0,42
exp1_vary_width,mnist|cnn|1|4|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,1,4,0.875,random_noise,100.0,shuffle,fedavg,128,0.4863,0.0,2.109145090103149,0.0,0.4888333333333333,0.0,2.1088625469207765,0.0,548,5,42
exp1_vary_width,cifar10|cnn|16|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3101804496765137,0.0,0.1002,0.0,2.310994277191162,0.0,148826,0,42
exp1_vary_width,cifar10|cnn|16|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.310184566116333,0.0,0.1002,0.0,2.3109998985290527,0.0,148826,0,42
exp1_vary_width,mnist|cnn|1|4|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,1,4,0.9375,label_flip,100.0,shuffle,fedavg,128,0.3087,0.0,2.215614212799072,0.0,0.3195,0.0,2.221830865859985,0.0,548,11,42
exp1_vary_width,mnist|cnn|16|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.098,0.0,2.310318130874634,0.0,0.1015,0.0,2.3178716316223142,0.0,148538,4,42
exp1_vary_width,mnist|cnn|16|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.098,0.0,2.3103323352813723,0.0,0.0985,0.0,2.3176751092274985,0.0,148538,4,42
exp1_vary_width,mnist|cnn|1|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,1,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.3827,0.0,2.2165016593933107,0.0,0.3855,0.0,2.2211354223887128,0.0,548,10,42
exp1_vary_width,mnist|cnn|16|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.098,0.0,2.310318130874634,0.0,0.1015,0.0,2.3178716316223142,0.0,148538,4,42
exp1_vary_width,mnist|cnn|16|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.098,0.0,2.3103323352813723,0.0,0.0985,0.0,2.3176751092274985,0.0,148538,4,42
exp1_vary_width,mnist|cnn|16|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.098,0.0,2.310329554748535,0.0,0.1,0.0,2.314456801732381,0.0,148538,5,42
exp1_vary_width,mnist|cnn|16|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.098,0.0,2.310326778793335,0.0,0.1033333333333333,0.0,2.318022055943807,0.0,148538,4,42
exp1_vary_width,cifar10|cnn|1|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.2532,0.0,2.209173377227783,0.0,0.2476,0.0,2.2129544174194336,0.0,716,26,42
exp1_vary_width,mnist|cnn|64|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,64,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.9334,0.0,1.2432530317306518,0.0,0.9291666666666668,0.0,1.242841191927592,0.0,143306,10,42
exp1_vary_width,mnist|cnn|64|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,64,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.7735,0.0,1.5833741024017334,0.0,0.8623333333333333,0.0,1.5950106312433878,0.0,143306,6,42
exp1_vary_width,mnist|cnn|64|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,64,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.9334,0.0,1.2432530317306518,0.0,0.9291666666666668,0.0,1.242841191927592,0.0,143306,10,42
exp1_vary_width,cifar10|cnn|1|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.2406,0.0,2.2116787014007566,0.0,0.2412,0.0,2.2150543384552,0.0,716,27,42
exp1_vary_width,mnist|cnn|64|4|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,64,4,0.875,random_noise,100.0,shuffle,fedavg,128,0.7735,0.0,1.5833741024017334,0.0,0.8623333333333333,0.0,1.5950106312433878,0.0,143306,6,42
exp1_vary_width,mnist|cnn|64|4|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,64,4,0.9375,label_flip,100.0,shuffle,fedavg,128,0.723,0.0,1.863009782409668,0.0,0.7936666666666666,0.0,1.859923466682434,0.0,143306,13,42
exp1_vary_width,mnist|cnn|64|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,64,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.7297,0.0,1.897488071250916,0.0,0.8018333333333333,0.0,1.926911655108134,0.0,143306,4,42
exp1_vary_width,mnist|cnn|16|1|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,1,0.8125,label_flip,100.0,shuffle,fedavg,128,0.8993,0.0,1.2864917303085328,0.0,0.8963333333333333,0.0,1.3532885688145957,0.0,125642,7,42
exp1_vary_width,cifar10|cnn|1|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.2532,0.0,2.209173377227783,0.0,0.2476,0.0,2.2129544174194336,0.0,716,26,42
exp1_vary_width,mnist|cnn|16|1|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,1,0.8125,random_noise,100.0,shuffle,fedavg,128,0.8864,0.0,1.2931996452331542,0.0,0.9033333333333332,0.0,1.3123085956573486,0.0,125642,5,42
exp1_vary_width,mnist|cnn|16|1|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,1,0.875,label_flip,100.0,shuffle,fedavg,128,0.8993,0.0,1.2864917303085328,0.0,0.8963333333333333,0.0,1.3532885688145957,0.0,125642,7,42
exp1_vary_width,mnist|cnn|16|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.8864,0.0,1.2931996452331542,0.0,0.9033333333333332,0.0,1.3123085956573486,0.0,125642,5,42
exp1_vary_width,mnist|cnn|16|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.7984,0.0,1.7009539949417114,0.0,0.8161666666666667,0.0,1.7271704641977943,0.0,125642,4,42
exp1_vary_width,mnist|cnn|16|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.7858,0.0,1.705962756729126,0.0,0.82,0.0,1.7401339244842529,0.0,125642,8,42
exp1_vary_width,mnist|lr|64|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1028,0.0,2.308551282119751,0.0,0.1093333333333333,0.0,2.3077468039194744,0.0,321162,0,42
exp1_vary_width,cifar10|cnn|1|4|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,4,0.875,random_noise,100.0,shuffle,fedavg,128,0.2406,0.0,2.2116787014007566,0.0,0.2412,0.0,2.2150543384552,0.0,716,27,42
exp1_vary_width,mnist|lr|64|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1028,0.0,2.308530268478393,0.0,0.1093333333333333,0.0,2.30771856880188,0.0,321162,0,42
exp1_vary_width,mnist|lr|64|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.1028,0.0,2.308551282119751,0.0,0.1093333333333333,0.0,2.3077468039194744,0.0,321162,0,42
exp1_vary_width,mnist|lr|64|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.1028,0.0,2.308530268478393,0.0,0.1093333333333333,0.0,2.30771856880188,0.0,321162,0,42
exp1_vary_width,mnist|lr|64|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1028,0.0,2.308527125930786,0.0,0.1093333333333333,0.0,2.3077279567718505,0.0,321162,0,42
exp1_vary_width,mnist|lr|64|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1028,0.0,2.308528868865966,0.0,0.1093333333333333,0.0,2.307717201868693,0.0,321162,0,42
exp1_vary_width,cifar10|lr|64|16|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,16,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3086134956359863,0.0,0.1002,0.0,2.40601277923584,0.0,261770,5,42
exp1_vary_width,cifar10|lr|64|16|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,16,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.308669715118408,0.0,0.1032,0.0,2.378910517120361,0.0,261770,4,42
exp1_vary_width,cifar10|lr|64|16|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,16,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3086134956359863,0.0,0.1002,0.0,2.40601277923584,0.0,261770,5,42
exp1_vary_width,cifar10|lr|64|16|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,16,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.308669715118408,0.0,0.1032,0.0,2.378910517120361,0.0,261770,4,42
exp1_vary_width,cifar10|cnn|1|4|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,4,0.9375,label_flip,100.0,shuffle,fedavg,128,0.2274,0.0,2.264448525619507,0.0,0.2276,0.0,2.2660304206848143,0.0,716,60,42
exp1_vary_width,cifar10|lr|64|16|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,16,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3086232414245607,0.0,0.0996,0.0,2.3344511669158936,0.0,261770,2,42
exp1_vary_width,cifar10|lr|64|16|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,16,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.308659112930298,0.0,0.101,0.0,2.380684950256348,0.0,261770,4,42
exp1_vary_width,cifar10|lr|64|4|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.0,random_noise,100.0,shuffle,fedavg,128,0.5167,0.0,1.3788660634994507,0.0,0.5112,0.0,1.3970428234100345,0.0,210314,51,42
exp1_vary_width,cifar10|cnn|1|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.2092,0.0,2.262334703063965,0.0,0.2142,0.0,2.2645968494415283,0.0,716,37,42
exp1_vary_width,cifar10|lr|64|4|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.25,label_flip,100.0,shuffle,fedavg,128,0.478,0.0,1.5084552139282226,0.0,0.4808,0.0,1.5069673816680909,0.0,210314,55,42
exp1_vary_width,mnist|cnn|1|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,1,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.0974,0.0,2.303381276702881,0.0,0.0995,0.0,2.3047074851989744,0.0,788,3,42
exp1_vary_width,cifar10|lr|64|4|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.25,random_noise,100.0,shuffle,fedavg,128,0.469,0.0,1.5485979747772216,0.0,0.467,0.0,1.5660922574996947,0.0,210314,25,42
exp1_vary_width,cifar10|lr|64|4|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.5,label_flip,100.0,shuffle,fedavg,128,0.3933,0.0,1.872737852478028,0.0,0.3876,0.0,1.8835686920166013,0.0,210314,21,42
exp1_vary_width,cifar10|lr|64|4|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.5,random_noise,100.0,shuffle,fedavg,128,0.4018,0.0,1.7978555170059205,0.0,0.3978,0.0,1.8359172185897827,0.0,210314,19,42
exp1_vary_width,mnist|cnn|1|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,1,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1135,0.0,2.302360401916504,0.0,0.111,0.0,2.3026669260660806,0.0,788,7,42
exp1_vary_width,cifar10|lr|64|4|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.75,label_flip,100.0,shuffle,fedavg,128,0.3481,0.0,2.0112389892578126,0.0,0.3528,0.0,2.017199429321289,0.0,210314,20,42
exp1_vary_width,cifar10|lr|64|4|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.75,random_noise,100.0,shuffle,fedavg,128,0.3566,0.0,2.002816256713867,0.0,0.3368,0.0,2.0107817260742187,0.0,210314,20,42
exp1_vary_width,mnist|cnn|1|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,1,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.0974,0.0,2.303381276702881,0.0,0.0995,0.0,2.3047074851989744,0.0,788,3,42
exp1_vary_width,cifar10|lr|64|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.2932,0.0,2.0744338081359865,0.0,0.306,0.0,2.102798628616333,0.0,210314,21,42
exp1_vary_width,cifar10|lr|64|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.3085,0.0,2.046693446731567,0.0,0.3056,0.0,2.102353637313843,0.0,210314,17,42
exp1_vary_width,mnist|cnn|1|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,1,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.1135,0.0,2.302360401916504,0.0,0.111,0.0,2.3026669260660806,0.0,788,7,42
exp1_vary_width,cifar10|lr|64|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.2932,0.0,2.0744338081359865,0.0,0.306,0.0,2.102798628616333,0.0,210314,21,42
exp1_vary_width,cifar10|lr|64|4|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.875,random_noise,100.0,shuffle,fedavg,128,0.3085,0.0,2.046693446731567,0.0,0.3056,0.0,2.102353637313843,0.0,210314,17,42
exp1_vary_width,mnist|cnn|1|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,1,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.0974,0.0,2.303719846725464,0.0,0.0995,0.0,2.30522655359904,0.0,788,3,42
exp1_vary_width,cifar10|lr|64|4|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.9375,label_flip,100.0,shuffle,fedavg,128,0.2407,0.0,2.212318144607544,0.0,0.2296,0.0,2.215054371261597,0.0,210314,13,42
exp1_vary_width,cifar10|lr|64|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.2255,0.0,2.20496563911438,0.0,0.224,0.0,2.2141223037719726,0.0,210314,17,42
exp1_vary_width,mnist|cnn|1|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,1,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.0892,0.0,2.3031950035095217,0.0,0.0993333333333333,0.0,2.303367577234904,0.0,788,5,42
